timestep,Bin_x,Bin_y,Bin_z,B_in_mag,Bout_x,Bout_y,Bout_z,B_out_mag,Bam_x,Bam_y,Bam_z,Bam_mag
1497.125,-1.308,1.7032,1.7178,2.75,-1.1202,1.8786,1.6149,2.7189,-1.0387,1.8293,1.44,2.5493
1497.1875,-1.0166,1.8668,1.6701,2.7033,-1.0203,1.8322,1.6266,2.654,-1.0493,1.7887,1.5307,2.5775
1497.25,-0.8545,2.031,1.2273,2.5221,-0.9272,2.0693,1.5625,2.7538,-1.1445,1.8207,1.5179,2.6323
1497.3125,-1.0798,1.7871,1.5448,2.5973,-1.0277,1.9287,1.6788,2.7557,-1.1076,1.7608,1.4991,2.5641
1497.375,-1.4505,1.6728,1.7425,2.8175,-1.2529,1.6549,1.6715,2.665,-1.2111,1.7465,1.5017,2.6024
1497.4375,-1.0226,2.0437,1.4216,2.6914,-0.9385,1.9634,1.4814,2.6325,-1.131,1.7649,1.4827,2.5676
1497.5,-0.7884,2.0638,1.4536,2.6446,-0.8695,1.9147,1.4831,2.5733,-1.0922,1.8054,1.4963,2.5868
1497.5625,-1.2285,1.743,1.7611,2.7656,-1.2029,1.7969,1.654,2.7225,-1.1569,1.7987,1.5908,2.6654
1497.625,-1.295,1.6728,1.6552,2.686,-1.1719,1.8048,1.7022,2.7437,-1.2186,1.7483,1.4964,2.604
1497.6875,-0.8759,2.0783,1.3503,2.6287,-0.9592,2.0416,1.477,2.6962,-1.1747,1.8061,1.5672,2.6643
1497.75,-0.9969,1.85,1.5177,2.5922,-0.981,1.9131,1.5214,2.6338,-1.1024,1.7639,1.4425,2.5312
1497.8125,-1.4022,1.6358,1.7214,2.7578,-1.1864,1.7363,1.5421,2.6078,-1.1338,1.8059,1.4308,2.5679
1497.875,-1.0413,1.8634,1.4924,2.6046,-1.0074,1.89,1.5482,2.6427,-1.1221,1.7708,1.4606,2.5551
1497.9375,-0.6664,2.1052,1.3697,2.5985,-0.7802,1.948,1.57,2.6207,-1.0502,1.8342,1.5395,2.6148
1498,-1.1822,1.7293,1.6337,2.6565,-1.1015,1.7702,1.6177,2.6389,-1.1009,1.7933,1.4587,2.5604
1498.0625,-1.1682,1.8023,1.6929,2.7347,-0.9846,1.865,1.7652,2.7502,-1.0101,1.8456,1.5134,2.5917
1498.125,-0.6855,1.9512,1.4293,2.514,-0.8911,1.9214,1.5614,2.6313,-1.0565,1.7778,1.5478,2.5831
1498.1875,-0.9027,1.8054,1.5358,2.5364,-0.9178,1.7929,1.5195,2.5231,-1.068,1.7332,1.4906,2.5232
1498.25,-1.3522,1.7219,1.8162,2.8446,-1.0577,1.7776,1.7088,2.6831,-1.0182,1.8017,1.5491,2.5851
1498.3125,-0.8886,1.8548,1.6876,2.6604,-0.8415,1.9439,1.6654,2.6945,-0.9692,1.7922,1.5455,2.5573
1498.375,-0.529,1.869,1.2848,2.3288,-0.6634,1.9865,1.3727,2.5041,-0.9153,1.7161,1.4498,2.4258
1498.4375,-1.0038,1.6925,1.6415,2.5626,-0.8027,1.7924,1.6553,2.5685,-0.9143,1.7371,1.5393,2.4946
1498.5,-1.1488,1.6919,1.6752,2.6435,-0.9332,1.7336,1.6757,2.5854,-0.9491,1.8073,1.5069,2.5372
1498.5625,-0.7231,1.9493,1.3884,2.5,-0.7371,1.9229,1.5691,2.5889,-0.919,1.7758,1.529,2.5171
1498.625,-0.6673,1.9617,1.4276,2.5163,-0.7215,1.9012,1.4479,2.4963,-0.8922,1.7779,1.464,2.4699
1498.6875,-1.1884,1.7518,1.7162,2.7251,-0.9276,1.7335,1.6151,2.5444,-0.9858,1.7769,1.4467,2.4945
1498.75,-1.1768,1.8372,1.7542,2.7995,-0.9712,1.8457,1.6606,2.666,-1.0068,1.8231,1.5457,2.5936
1498.8125,-0.4937,2.1268,1.3405,2.562,-0.6705,2.0934,1.4894,2.6552,-0.9518,1.8317,1.4881,2.5447
1498.875,-0.9532,1.9279,1.6459,2.7082,-0.7912,1.8861,1.6556,2.6314,-0.8975,1.8297,1.5266,2.5464
1498.9375,-1.2322,1.7187,1.867,2.821,-0.9941,1.8196,1.7052,2.6846,-0.9562,1.8237,1.5627,2.585
1499,-0.7188,1.9683,1.4684,2.5587,-0.7992,1.8932,1.6162,2.6145,-0.9146,1.7882,1.5334,2.527
1499.0625,-0.7269,2.0262,1.4267,2.5825,-0.7543,1.962,1.5827,2.6313,-0.953,1.7607,1.5366,2.5238
1499.125,-1.0553,1.7515,1.7226,2.6737,-0.891,1.7853,1.7537,2.6564,-0.9433,1.8511,1.5387,2.5854
1499.1875,-1.0112,1.7221,1.6203,2.5717,-0.7985,1.7967,1.5878,2.5273,-0.9566,1.7336,1.4637,2.4623
1499.25,-0.6439,2.0493,1.332,2.5275,-0.6383,1.934,1.5962,2.5876,-0.9532,1.7852,1.5056,2.5224
1499.3125,-0.8312,1.8444,1.4379,2.482,-0.7991,1.8669,1.5648,2.5637,-0.9464,1.7886,1.4721,2.5024
1499.375,-1.1979,1.6904,1.7278,2.6977,-1.0623,1.7993,1.7646,2.7349,-0.967,1.7773,1.5233,2.5327
1499.4375,-0.7381,1.8643,1.5127,2.5117,-0.749,1.9586,1.569,2.619,-0.8837,1.8842,1.4974,2.5638
1499.5,-0.65,2.1196,1.392,2.6178,-0.8221,2.0356,1.503,2.6606,-0.9448,1.8222,1.5016,2.5432
1499.5625,-0.969,1.6672,1.6743,2.5537,-0.8519,1.9322,1.706,2.7146,-0.8695,1.83,1.5481,2.5498
1499.625,-0.982,1.8069,1.7797,2.7197,-0.8757,1.8547,1.7079,2.669,-0.8288,1.8566,1.5313,2.5453
1499.6875,-0.6647,2.0192,1.4224,2.5578,-0.7563,2.0002,1.6255,2.6861,-0.9411,1.7929,1.5495,2.5498
1499.75,-0.8213,2.0977,1.393,2.6487,-0.795,1.9515,1.5442,2.6124,-0.9952,1.835,1.5102,2.5765
1499.8125,-1.2947,1.7277,1.766,2.7892,-0.9203,1.7998,1.7194,2.6538,-0.9415,1.8056,1.4651,2.5086
1499.875,-0.9316,1.8397,1.4447,2.5179,-0.8279,1.9172,1.5595,2.6064,-0.9862,1.817,1.447,2.5235
1499.9375,-0.7332,2.0308,1.3938,2.5699,-0.6708,1.9266,1.4264,2.4892,-0.952,1.7977,1.4803,2.5159
1500,-1.0847,1.7389,1.5474,2.568,-0.9496,1.8651,1.6517,2.6662,-0.9973,1.7676,1.4358,2.486
1500.0625,-1.1693,1.7194,1.7583,2.7232,-0.9467,1.818,1.6618,2.6388,-0.9453,1.8068,1.4526,2.5036
1500.125,-0.739,1.9846,1.4566,2.5703,-0.794,2.0247,1.4597,2.6193,-0.9902,1.7966,1.4785,2.5287
1500.1875,-0.663,2.0044,1.415,2.5415,-0.7756,2.0812,1.4948,2.6772,-0.9938,1.8512,1.4935,2.5778
1500.25,-1.1718,1.6477,1.7442,2.6702,-1.0102,1.8123,1.7002,2.6825,-0.9784,1.7679,1.5449,2.5435
1500.3125,-1.0205,1.802,1.7014,2.6802,-0.8741,1.9437,1.803,2.7916,-0.9035,1.8192,1.5365,2.5469
1500.375,-0.5707,2.0906,1.384,2.5714,-0.6672,1.9861,1.4741,2.5618,-0.9466,1.8141,1.4971,2.5354
1500.4375,-0.7168,1.8941,1.5699,2.5624,-0.8131,1.9276,1.5346,2.5946,-0.8912,1.8273,1.4548,2.4999
1500.5,-1.2013,1.7233,1.698,2.7012,-0.9357,1.8694,1.6165,2.6426,-0.8843,1.7963,1.4468,2.4703
1500.5625,-0.7613,1.8606,1.4397,2.4727,-0.7124,1.8052,1.5259,2.4687,-0.9134,1.6996,1.4813,2.4325
1500.625,-0.6687,2.1226,1.5,2.6837,-0.6974,1.9667,1.5933,2.6254,-0.9521,1.7895,1.5284,2.5387
1500.6875,-1.0209,1.7428,1.7036,2.6423,-0.9247,1.7874,1.6972,2.6326,-0.9076,1.7625,1.5045,2.4887
1500.75,-1.1963,1.7673,1.6973,2.7268,-1.0553,1.792,1.6512,2.6555,-0.9868,1.8234,1.5004,2.5592
1500.8125,-0.5948,1.9558,1.3976,2.4764,-0.6256,1.9505,1.3758,2.4675,-0.9077,1.785,1.4825,2.4915
1500.875,-0.8546,1.9672,1.4731,2.602,-0.8527,1.9212,1.4834,2.5727,-0.9701,1.8356,1.4811,2.5504
1500.9375,-1.0696,1.75,1.6417,2.6271,-1.041,1.942,1.6079,2.7277,-0.9316,1.8744,1.4498,2.5462
1501,-0.8965,1.9541,1.407,2.5694,-0.8403,1.8333,1.4673,2.494,-0.9173,1.8378,1.3991,2.4852
1501.0625,-0.5784,2.1716,1.2648,2.5788,-0.6477,2.1159,1.5134,2.6808,-0.9194,1.9023,1.463,2.5699
1501.125,-0.9681,1.8626,1.8036,2.7676,-0.8669,1.9292,1.6661,2.6924,-0.9367,1.8859,1.5438,2.611
1501.1875,-1.1472,1.7548,1.7364,2.7223,-0.8832,1.9672,1.6775,2.732,-0.9425,1.8868,1.5456,2.6148
1501.25,-0.638,2.0891,1.4503,2.622,-0.72,2.0535,1.5088,2.648,-0.9333,1.8738,1.5118,2.5821
1501.3125,-0.7764,2.0218,1.4996,2.6343,-0.8626,1.8169,1.5415,2.534,-1.0049,1.7614,1.5203,2.5345
1501.375,-1.111,1.6711,1.7854,2.686,-1.0061,1.7612,1.7034,2.6487,-0.9621,1.7884,1.4998,2.5246
1501.4375,-0.9515,1.8551,1.6082,2.6331,-0.8408,1.9858,1.6414,2.7101,-0.929,1.9092,1.5351,2.62
1501.5,-0.582,2.0936,1.3854,2.577,-0.6761,1.8902,1.4821,2.4953,-0.9454,1.8194,1.5313,2.5591
1501.5625,-0.8662,1.8522,1.6489,2.6268,-0.881,1.9328,1.6922,2.7157,-0.9815,1.8646,1.5353,2.6071
1501.625,-1.2844,1.671,1.6564,2.6806,-1.0906,1.8104,1.598,2.6496,-1.0347,1.8136,1.4729,2.5552
1501.6875,-0.8024,2.0476,1.5191,2.6728,-0.7865,1.9951,1.6089,2.681,-1.0411,1.8814,1.528,2.6379
1501.75,-0.7706,1.8729,1.3022,2.4077,-0.8176,1.8637,1.535,2.5491,-1.0465,1.8407,1.5511,2.6248
1501.8125,-1.1143,1.6536,1.6234,2.5713,-1.1779,1.8747,1.6577,2.7658,-1.0571,1.8355,1.5456,2.622
1501.875,-1.0986,1.8189,1.7121,2.7288,-1.0169,1.852,1.6351,2.6716,-0.9903,1.8304,1.4874,2.558
1501.9375,-0.7354,2.1103,1.4985,2.6906,-0.903,2.0252,1.5917,2.7295,-1.0566,1.7593,1.5022,2.5433
1502,-0.8867,2.0387,1.7414,2.824,-0.7683,1.9513,1.7861,2.7546,-0.9754,1.8214,1.6192,2.625
1502.0625,-1.1384,1.5631,1.6361,2.533,-0.955,1.7633,1.6889,2.6217,-0.9641,1.723,1.5142,2.4881
1502.125,-0.9222,1.8992,1.4473,2.5597,-0.8324,1.8469,1.5542,2.5533,-0.9846,1.8505,1.5353,2.5983
1502.1875,-0.6834,2.0047,1.3449,2.5089,-0.7812,1.9781,1.5161,2.6118,-1.0408,1.8194,1.4874,2.5702
1502.25,-1.2196,1.8256,1.7164,2.7868,-0.9915,1.8344,1.7594,2.7283,-1.0579,1.7753,1.5121,2.5608
1502.3125,-1.123,1.9974,1.6874,2.8458,-0.975,1.8816,1.7996,2.7802,-0.9866,1.8992,1.5158,2.6226
1502.375,-0.6779,1.9977,1.5232,2.6021,-0.8446,1.9493,1.5323,2.6193,-0.997,1.7738,1.4887,2.5213
1502.4375,-0.8312,1.9515,1.3716,2.526,-0.8701,1.9629,1.5826,2.6674,-0.9885,1.8427,1.5183,2.5842
1502.5,-1.242,1.6573,1.707,2.6839,-1.0762,1.7926,1.4829,2.5633,-1.0338,1.8474,1.4878,2.5875
1502.5625,-1.021,1.8621,1.5529,2.6309,-0.9522,1.8779,1.5067,2.589,-1.032,1.8446,1.4674,2.573
1502.625,-0.6979,2.2155,1.487,2.758,-0.7936,2.0097,1.5421,2.6546,-1.0396,1.8529,1.4961,2.5985
1502.6875,-1.1849,1.8187,1.7967,2.8178,-0.9561,1.8542,1.6193,2.6408,-1.0165,1.7355,1.5071,2.5132
1502.75,-1.1437,1.6812,1.8134,2.7245,-1.0079,1.832,1.7037,2.6972,-0.9957,1.7926,1.5256,2.5558
1502.8125,-0.8734,1.7226,1.3474,2.3549,-0.9118,1.7767,1.3859,2.4308,-1.0573,1.6474,1.4423,2.4315
1502.875,-0.8961,1.7963,1.2183,2.3482,-0.9522,1.8199,1.4276,2.5013,-1.1027,1.7124,1.4377,2.493
1502.9375,-1.2772,1.5933,1.6601,2.6317,-1.0578,1.8857,1.595,2.6868,-1.0553,1.818,1.5224,2.5954
1503,-1.0157,1.8895,1.7183,2.7485,-0.9965,1.9106,1.6306,2.7023,-1.0542,1.7865,1.5099,2.5657
1503.0625,-0.59,2.1703,1.3767,2.6369,-0.7452,2.0429,1.4694,2.6245,-0.993,1.79,1.4557,2.5118
1503.125,-0.8593,1.9334,1.4811,2.5827,-0.9352,1.9502,1.627,2.7065,-1.0309,1.8574,1.4459,2.5697
1503.1875,-1.1956,1.6724,1.696,2.6651,-1.0195,1.7761,1.6695,2.6421,-0.9542,1.8057,1.4784,2.5212
1503.25,-0.828,1.7083,1.3675,2.3397,-0.8559,1.8076,1.5434,2.5263,-1.0416,1.7286,1.4677,2.4955
1503.3125,-0.7941,1.8295,1.3615,2.4148,-0.852,1.8819,1.5102,2.5589,-1.0732,1.704,1.5096,2.5168
1503.375,-1.1725,1.7997,1.6184,2.6894,-1.1474,1.8734,1.6625,2.755,-1.0579,1.7721,1.4681,2.5327
1503.4375,-1.067,1.7993,1.8541,2.7953,-0.9955,1.8219,1.6998,2.6833,-1.0092,1.7663,1.553,2.5593
1503.5,-0.8174,2.0713,1.4166,2.6392,-1.0003,2.0441,1.4895,2.7199,-1.1481,1.7596,1.4868,2.5739
1503.5625,-0.9089,1.8991,1.5314,2.6035,-0.8648,1.9625,1.5391,2.6398,-0.9957,1.8463,1.4546,2.5527
1503.625,-1.3503,1.4943,1.7,2.6356,-1.1955,1.7371,1.5994,2.6466,-1.0904,1.7833,1.4942,2.5694
1503.6875,-1.0061,1.7906,1.4809,2.5321,-0.8816,1.8526,1.5727,2.5851,-1.0648,1.7656,1.5058,2.5532
1503.75,-0.6707,2.0908,1.3414,2.573,-0.7716,2.0016,1.5765,2.6622,-1.0378,1.7865,1.4473,2.5225
1503.8125,-1.1244,2.0018,1.6676,2.8377,-0.9279,1.9116,1.6348,2.681,-1.0341,1.8264,1.4447,2.548
1503.875,-1.1337,1.8786,1.6784,2.7625,-0.9973,1.9441,1.7001,2.7685,-1.0155,1.9047,1.4583,2.6049
1503.9375,-0.8433,1.8746,1.1861,2.3732,-0.8499,1.871,1.3484,2.4579,-1.0687,1.7966,1.3637,2.4959
1504,-0.8487,1.7977,1.1502,2.2967,-0.8993,2.0233,1.2952,2.5651,-1.0164,1.8735,1.3553,2.5258
1504.0625,-1.1082,1.5536,1.6505,2.523,-1.1185,1.7641,1.5984,2.6302,-1.0429,1.7849,1.4684,2.5357
1504.125,-0.9869,1.8415,1.5767,2.6174,-0.9159,1.9208,1.6576,2.6974,-1.0439,1.8136,1.4788,2.5624
1504.1875,-0.7689,2.1911,1.4469,2.736,-0.7714,2.0748,1.5915,2.7263,-1.0312,1.8764,1.5249,2.6286
1504.25,-1.1835,1.9474,1.679,2.8306,-0.9669,2.0476,1.7757,2.8777,-1.0271,1.8881,1.5115,2.6277
1504.3125,-1.2635,1.7576,1.7135,2.7608,-1.0807,1.9031,1.5797,2.6991,-1.0695,1.9012,1.5376,2.6688
1504.375,-0.8939,1.9636,1.3294,2.5342,-0.9501,2.1238,1.6636,2.8602,-1.1259,1.874,1.5196,2.6625
1504.4375,-0.9506,1.9959,1.4122,2.6232,-0.8943,2.0755,1.4832,2.7033,-1.1052,1.8697,1.5586,2.6732
1504.5,-1.2207,1.7282,1.7194,2.7264,-0.9662,1.8992,1.7284,2.7438,-0.9973,1.8383,1.5144,2.5821
1504.5625,-1.0053,1.8199,1.7908,2.744,-0.9377,1.8342,1.8639,2.7781,-1.0255,1.7169,1.5569,2.5345
1504.625,-0.7736,2.1857,1.4619,2.741,-0.814,2.1131,1.6374,2.7945,-0.9953,1.8582,1.5959,2.6439
1504.6875,-0.8975,1.7415,1.5172,2.478,-0.8754,1.803,1.6395,2.5894,-1.0074,1.7661,1.5212,2.5393
1504.75,-1.2404,1.6064,1.5244,2.5383,-1.0491,1.8054,1.5707,2.6129,-0.9925,1.7996,1.5042,2.5468
1504.8125,-0.9078,1.8264,1.4299,2.4909,-0.8952,1.8493,1.5882,2.5969,-1.0056,1.7731,1.5397,2.5546
1504.875,-0.7294,1.9305,1.4479,2.521,-0.7877,2.0101,1.6001,2.6873,-1.0138,1.7283,1.5183,2.514
1504.9375,-1.0316,1.824,1.773,2.745,-0.9696,1.7904,1.7218,2.6664,-0.9697,1.764,1.5676,2.5514
1505,-1.1322,1.7704,1.6908,2.6972,-0.917,1.8731,1.765,2.7322,-0.9455,1.7557,1.5182,2.5062
1505.0625,-0.8441,1.7938,1.4515,2.457,-0.8929,1.8492,1.6138,2.6117,-1.0786,1.6592,1.5192,2.4948
1505.125,-0.7934,1.8381,1.399,2.4424,-0.8056,1.927,1.5467,2.599,-0.9448,1.8425,1.498,2.5557
1505.1875,-1.1988,1.5519,1.7384,2.6206,-1.0468,1.7215,1.7241,2.6518,-1.0144,1.6846,1.5551,2.507
1505.25,-1.0344,1.9352,1.5608,2.6928,-0.8727,1.9278,1.6736,2.6979,-0.9983,1.8133,1.5246,2.5708
1505.3125,-0.7235,2.0267,1.5315,2.6413,-0.7645,1.8859,1.6291,2.6068,-1.0118,1.717,1.5406,2.519
1505.375,-1.1785,1.8944,1.7546,2.8384,-1.018,1.8884,1.6673,2.717,-1.0452,1.7621,1.4868,2.5314
1505.4375,-1.1942,1.6875,1.7888,2.7338,-1.1482,1.7572,1.6407,2.6642,-1.0719,1.6931,1.5034,2.5052
1505.5,-0.8649,1.7154,1.2808,2.3089,-0.8556,1.8215,1.5083,2.5149,-1.0205,1.715,1.513,2.5044
1505.5625,-0.8224,1.8591,1.363,2.4476,-0.9138,1.9293,1.5004,2.6093,-0.9939,1.7843,1.4986,2.5332
1505.625,-1.2301,1.718,1.8481,2.8071,-1.0113,1.8391,1.7372,2.7245,-1.055,1.7765,1.526,2.5685
1505.6875,-1.0094,1.7111,1.6892,2.6077,-0.978,1.8171,1.7579,2.7109,-1.0408,1.6345,1.525,2.4658
1505.75,-0.8056,1.9847,1.4283,2.5745,-0.8322,1.9583,1.6108,2.6687,-1.0704,1.6595,1.4979,2.4786
1505.8125,-1.0295,1.7628,1.614,2.6023,-0.9469,1.8484,1.6576,2.6572,-1.0157,1.773,1.5497,2.5645
1505.875,-1.2437,1.5935,1.7386,2.6662,-1.0945,1.7532,1.5858,2.6051,-1.0554,1.7546,1.5872,2.5907
1505.9375,-0.9419,1.8033,1.4701,2.51,-0.929,1.9465,1.6514,2.7164,-1.1127,1.7666,1.5827,2.6199
1506,-0.8035,2.0675,1.3626,2.6033,-0.8977,1.9115,1.5309,2.6084,-1.0559,1.768,1.4746,2.5328
1506.0625,-1.1644,1.8498,1.8303,2.8509,-0.9693,1.8734,1.709,2.7147,-1.0574,1.8165,1.548,2.6104
1506.125,-1.0248,1.9176,1.7098,2.766,-0.8657,1.8601,1.6726,2.6471,-0.9447,1.8758,1.5299,2.5984
1506.1875,-0.6586,1.9034,1.3463,2.4227,-0.7627,1.9636,1.4532,2.5592,-0.9489,1.7615,1.5027,2.5023
1506.25,-0.9569,1.6454,1.4068,2.3668,-1.0115,1.672,1.5511,2.4949,-1.0027,1.7034,1.479,2.4687
1506.3125,-1.2473,1.6187,1.5715,2.5779,-1.0143,1.6933,1.6979,2.6037,-1.0455,1.7733,1.5162,2.5567
1506.375,-0.9029,1.8445,1.5377,2.5655,-0.8629,1.8377,1.5957,2.5823,-1.0583,1.7507,1.508,2.5415
1506.4375,-0.8431,2.029,1.6291,2.7352,-0.8799,1.9523,1.6397,2.6971,-1.0712,1.7084,1.5508,2.5438
1506.5,-1.1348,1.8578,1.6804,2.75,-0.9804,1.8642,1.6671,2.6862,-1.0494,1.7522,1.4912,2.5288
1506.5625,-1.2355,1.7622,1.7849,2.796,-1.0476,1.772,1.6634,2.6465,-1.0683,1.7769,1.5646,2.5974
1506.625,-0.7334,1.9665,1.3976,2.5216,-0.8712,1.9098,1.4818,2.5694,-0.9516,1.8066,1.4929,2.5294
1506.6875,-0.8913,1.8195,1.3253,2.421,-0.8366,1.9214,1.5472,2.6049,-0.9878,1.7981,1.5014,2.5423
1506.75,-1.1496,1.6194,1.771,2.6609,-0.9635,1.7578,1.7009,2.6289,-1.0042,1.7486,1.515,2.5222
1506.8125,-0.9158,1.9173,1.5387,2.6234,-0.9212,1.9238,1.6053,2.6696,-0.9892,1.8052,1.4866,2.5391
1506.875,-0.7294,2.0089,1.4751,2.5968,-0.724,1.9695,1.599,2.6382,-1.0006,1.7797,1.5391,2.5568
1506.9375,-1.0207,1.7758,1.592,2.5942,-0.9593,1.8565,1.6095,2.6377,-0.9812,1.832,1.4779,2.5502
1507,-1.2572,1.5356,1.5854,2.5401,-1.0194,1.677,1.6344,2.554,-1.009,1.7181,1.5075,2.4985
1507.0625,-0.8683,1.729,1.347,2.3575,-0.92,1.8499,1.5389,2.5762,-1.0696,1.7158,1.552,2.5489
1507.125,-0.7427,1.9613,1.4697,2.5609,-0.69,1.9538,1.4876,2.5508,-1.0132,1.7761,1.5082,2.5408
1507.1875,-1.1142,1.681,1.8111,2.7106,-0.9339,1.7754,1.735,2.6522,-0.969,1.6845,1.4991,2.4543
1507.25,-1.0099,1.7835,1.7913,2.722,-0.9395,1.9468,1.7007,2.7505,-1.0015,1.7529,1.5813,2.5644
1507.3125,-0.6918,1.8677,1.3161,2.3873,-0.9038,1.9196,1.5505,2.6279,-1.058,1.6866,1.4879,2.4855
1507.375,-1.0591,1.5604,1.4913,2.4042,-1.092,1.761,1.559,2.5931,-1.1282,1.6547,1.5495,2.5322
1507.4375,-1.3603,1.4767,1.6745,2.6144,-1.0568,1.6603,1.7066,2.605,-1.0804,1.6939,1.5205,2.5196
1507.5,-0.9289,1.7966,1.4426,2.4843,-0.9952,1.7557,1.575,2.5599,-1.0577,1.7132,1.5,2.5108
1507.5625,-0.8652,1.9545,1.4626,2.59,-0.8044,1.8697,1.6143,2.5979,-1.0704,1.6739,1.4893,2.4831
1507.625,-1.1918,1.7035,1.8243,2.766,-1.1029,1.74,1.6847,2.6612,-1.0651,1.685,1.5218,2.5079
1507.6875,-1.1905,1.679,1.6825,2.6584,-1.2191,1.7601,1.6537,2.7053,-1.1186,1.7125,1.5587,2.5717
1507.75,-0.8126,1.8355,1.3663,2.4282,-0.8344,1.8676,1.4492,2.5069,-1.0672,1.7674,1.5507,2.5821
1507.8125,-0.984,1.8235,1.4513,2.5297,-0.9438,1.7876,1.5272,2.5336,-1.0717,1.7362,1.554,2.5648
1507.875,-1.3187,1.639,1.6616,2.6807,-1.0741,1.7981,1.5742,2.6201,-1.0154,1.7238,1.5038,2.5028
1507.9375,-0.9835,1.8404,1.6371,2.6523,-0.9531,1.873,1.7116,2.7103,-1.0613,1.6691,1.538,2.5055
1508,-0.8438,1.9048,1.4917,2.5623,-0.9429,1.9479,1.5554,2.6651,-1.1402,1.6711,1.584,2.5694
1508.0625,-0.9729,1.8112,1.5491,2.5742,-0.9903,1.8108,1.6892,2.667,-0.9976,1.8108,1.5177,2.5647
1508.125,-1.3048,1.5223,1.4964,2.5018,-1.0761,1.6367,1.602,2.5305,-1.1094,1.6707,1.5199,2.5164
1508.1875,-0.8111,1.8318,1.2907,2.3831,-0.8971,1.8501,1.395,2.4847,-1.1039,1.7878,1.4896,2.5756
1508.25,-0.9105,1.954,1.5037,2.6283,-0.9147,1.9983,1.7171,2.789,-1.0532,1.7818,1.5376,2.5784
1508.3125,-1.172,1.7537,1.7981,2.7717,-1.0684,1.7302,1.7462,2.6804,-1.0456,1.7666,1.487,2.5348
1508.375,-1.0878,1.887,1.6367,2.7245,-0.9837,1.9471,1.6676,2.7459,-1.0998,1.7661,1.5111,2.5715
1508.4375,-0.8341,1.9057,1.3831,2.4981,-0.9265,1.97,1.5472,2.6708,-1.1217,1.7209,1.5323,2.5628
1508.5,-0.9914,1.679,1.5,2.4601,-0.9074,1.7835,1.5452,2.5282,-1.0085,1.7559,1.5179,2.5307
1508.5625,-1.2685,1.5517,1.7103,2.6348,-1.0489,1.671,1.6381,2.5643,-1.0507,1.7474,1.5551,2.5643
1508.625,-0.8538,2.106,1.4952,2.7203,-0.8574,1.9682,1.5711,2.6603,-1.0499,1.7992,1.5478,2.5952
1508.6875,-0.7645,1.9984,1.5031,2.6148,-0.8875,1.9479,1.619,2.6839,-1.1002,1.7308,1.5013,2.5417
1508.75,-1.349,1.7328,1.8143,2.8485,-1.175,1.711,1.6977,2.6815,-1.1158,1.7336,1.533,2.5691
1508.8125,-1.2008,1.7242,1.588,2.6337,-1.0291,1.7913,1.6651,2.6534,-1.0669,1.7442,1.5388,2.559
1508.875,-0.7715,1.7235,1.4114,2.3575,-0.8719,1.7734,1.4123,2.429,-1.0545,1.7,1.4836,2.4906
1508.9375,-0.9692,1.626,1.6197,2.4913,-0.9486,1.6118,1.5559,2.4328,-1.093,1.644,1.5938,2.5372
1509,-1.1927,1.548,1.7298,2.6098,-1.0664,1.6578,1.5861,2.5301,-1.0257,1.6538,1.5054,2.4604
1509.0625,-0.8601,1.8395,1.6296,2.6036,-0.8848,1.8183,1.6511,2.6106,-1.0623,1.6934,1.5128,2.5069
1509.125,-0.8276,2.0214,1.5336,2.6689,-0.8682,1.9637,1.5709,2.6603,-1.0618,1.7161,1.5114,2.5213
1509.1875,-1.0962,1.6774,1.642,2.5906,-1.0094,1.6388,1.5865,2.4943,-1.0716,1.6627,1.5228,2.4964
1509.25,-1.1981,1.7431,1.6457,2.68,-1.0489,1.8323,1.4982,2.5889,-1.0326,1.8035,1.4725,2.547
1509.3125,-0.8172,1.9066,1.3497,2.4748,-0.8962,2.0134,1.5232,2.679,-1.0577,1.769,1.5204,2.5611
1509.375,-0.8158,1.8333,1.5865,2.5581,-0.9148,1.8487,1.5747,2.595,-1.0207,1.6934,1.5153,2.4911
1509.4375,-1.1689,1.7222,1.6579,2.661,-1.0424,1.7977,1.6482,2.6523,-0.9911,1.679,1.4059,2.4038
1509.5,-1.0454,1.8382,1.6687,2.6937,-0.9977,1.8044,1.7094,2.6783,-1.0835,1.5828,1.4579,2.4093
1509.5625,-0.7035,1.7536,1.376,2.3374,-0.7041,1.7854,1.5637,2.4756,-1.0455,1.5652,1.4741,2.3908
1509.625,-1.1426,1.4852,1.4256,2.3545,-1.1773,1.6421,1.5184,2.5275,-1.0755,1.5887,1.4594,2.4106
1509.6875,-1.2943,1.3717,1.589,2.4661,-1.0443,1.5616,1.6101,2.4742,-1.041,1.5888,1.4637,2.398
1509.75,-0.7089,1.7918,1.2866,2.317,-0.7498,1.7874,1.3573,2.3663,-1.012,1.5959,1.4105,2.3581
1509.8125,-0.9106,1.8007,1.3948,2.453,-0.9658,1.7092,1.4733,2.4546,-1.0881,1.5145,1.3699,2.3139
1509.875,-1.1506,1.4741,1.6759,2.5111,-0.9971,1.4814,1.5391,2.3574,-1.008,1.4801,1.3828,2.2625
1509.9375,-1.012,1.5502,1.3648,2.3,-0.9068,1.7228,1.5064,2.4616,-0.9572,1.5801,1.3398,2.2821
1510,-0.6504,1.6641,1.1554,2.1278,-0.8636,1.669,1.3705,2.3259,-0.9879,1.5488,1.4015,2.3106
