UTC,bt,bx_gse,by_gse,bz_gse,bx_gsm,by_gsm,bz_gsm,fgm_fgs_quality
2023-01-16T06:38:06.000,3.1132574,-2.9310737,0.7268002,0.75692785,-2.9310737,0.6390665,0.8323295,0
2023-01-16T06:38:11.000,2.8026597,-2.5653691,0.77715707,0.8184187,-2.5653691,0.682395,0.8989545,0
2023-01-16T06:38:15.000,2.6119967,-2.3567002,0.6331502,0.9314568,-2.3567002,0.52687687,0.99543554,0
2023-01-16T06:38:19.000,2.9950686,-2.592072,0.8755713,1.2185948,-2.592072,0.73631847,1.3074529,0
2023-01-16T06:38:24.000,3.3278522,-2.8512688,0.8541239,1.4884017,-2.8512688,0.68542427,1.5732325,0
2023-01-16T06:38:28.000,3.4696157,-3.02699,0.796062,1.4972806,-3.02699,0.62681925,1.5756465,0
2023-01-16T06:38:32.000,3.4178112,-2.9847276,0.7500593,1.4866892,-2.9847276,0.5823375,1.5600374,0
2023-01-16T06:38:37.000,3.510151,-3.1069732,0.86221206,1.3872517,-3.1069732,0.70480305,1.4734753,0
2023-01-16T06:38:41.000,3.4757938,-3.0808945,0.8731376,1.3516147,-3.0808945,0.71964675,1.4392152,0
2023-01-16T06:38:45.000,3.4230518,-2.9394028,1.0178077,1.4287273,-2.9394028,0.8550659,1.531684,0
2023-01-16T06:38:49.000,3.1113846,-2.6297035,0.9273166,1.3803827,-2.6297035,0.770495,1.4736724,0
2023-01-16T06:38:54.000,3.3305826,-2.8333325,0.9454798,1.4734569,-2.8333325,0.77843153,1.5681362,0
2023-01-16T06:38:58.000,3.112889,-2.700498,0.9391433,1.2310147,-2.700498,0.79875153,1.3264176,0
2023-01-16T06:39:02.000,3.046391,-2.7316172,0.87124586,1.0294154,-2.7316172,0.753387,1.1185586,0
2023-01-16T06:39:07.000,3.0935714,-2.8599582,0.91742474,0.7410496,-2.8599582,0.8308816,0.8369338,0
2023-01-16T06:39:11.000,2.9562345,-2.6863372,0.9403795,0.7991252,-2.6863372,0.8473936,0.897128,0
2023-01-16T06:39:15.000,3.2008128,-2.8541753,0.94666106,1.096685,-2.8541753,0.8211729,1.1935496,0
2023-01-16T06:39:20.000,3.3987818,-2.9450953,1.0201705,1.3555005,-2.9450953,0.86603945,1.4588027,0
2023-01-16T06:39:24.000,3.4620728,-2.959524,0.96106917,1.5177325,-2.959524,0.7896577,1.6135695,0
2023-01-16T06:39:28.000,3.427999,-2.8719692,1.0684148,1.5367042,-2.8719692,0.8943751,1.6440995,0
2023-01-16T06:39:32.000,3.2927027,-2.855583,0.803627,1.4288878,-2.855583,0.6430085,1.5080042,0
2023-01-16T06:39:37.000,3.3731685,-2.9089844,1.027923,1.3636162,-2.9089844,0.8731599,1.4675375,0
2023-01-16T06:39:41.000,3.3303058,-2.8178127,1.0464877,1.4337825,-2.8178127,0.8840443,1.539264,0
2023-01-16T06:39:45.000,2.565389,-2.2828064,0.7667009,0.88441175,-2.2828064,0.66582745,0.96264625,0
2023-01-16T06:39:50.000,1.7186382,-1.517359,0.48750776,0.64317566,-1.517359,0.4146011,0.69241935,0
2023-01-16T06:39:54.000,2.2920122,-1.9480952,0.79519737,0.9087935,-1.9480952,0.69160026,0.989916,0
2023-01-16T06:39:58.000,2.9812536,-2.5898252,0.8225515,1.2264123,-2.5898252,0.684302,1.3085904,0
2023-01-16T06:40:03.000,3.3729005,-2.882488,1.0729766,1.3843557,-2.882488,0.916142,1.4927838,0
2023-01-16T06:40:07.000,3.2181976,-2.7079828,1.0615608,1.377212,-2.7079828,0.9056465,1.484395,0
2023-01-16T06:40:11.000,3.2861931,-2.7648723,1.1378989,1.3637196,-2.7648723,0.9830742,1.4792261,0
2023-01-16T06:40:15.000,3.172903,-2.7244227,0.9620229,1.3112384,-2.7244227,0.81400967,1.4079144,0
2023-01-16T06:40:20.000,3.1437507,-2.646219,1.0632155,1.3229761,-2.646219,0.91340315,1.43052,0
2023-01-16T06:40:24.000,3.0331304,-2.5983322,0.86754924,1.3022699,-2.5983322,0.7212093,1.3886704,0
2023-01-16T06:40:28.000,3.203949,-2.6443946,0.9116732,1.5624716,-2.6443946,0.73694015,1.6520852,0
2023-01-16T06:40:33.000,3.1963427,-2.5020998,0.8273827,1.8087398,-2.5020998,0.62654865,1.8877337,0
2023-01-16T06:40:37.000,3.0306854,-2.3846953,0.9159895,1.6307193,-2.3846953,0.73400855,1.7203238,0
2023-01-16T06:40:41.000,3.1042407,-2.4374895,0.73644894,1.7755555,-2.4374895,0.5399337,1.8448374,0
2023-01-16T06:40:45.000,1.5843579,-1.316261,0.21571173,0.8550525,-1.316261,0.12193691,0.87337136,0
2023-01-16T06:40:50.000,2.669971,-2.0050867,0.39100397,1.7191534,-2.0050867,0.20280243,1.751355,0
2023-01-16T06:40:54.000,2.4350471,-2.0459347,0.19730519,1.3056325,-2.0459347,0.05502452,1.3193097,0
2023-01-16T06:40:58.000,0.7520128,-0.63656986,-0.09804169,0.38818783,-0.63656986,-0.13940704,0.37532336,0
2023-01-16T06:41:03.000,1.2409209,-0.94965625,0.15178609,0.7842185,-0.94965625,0.066212386,0.79602355,0
2023-01-16T06:41:07.000,2.5511358,-1.9397459,0.46234292,1.5912001,-1.9397459,0.2878921,1.6318077,0
2023-01-16T06:41:11.000,2.3403642,-1.831425,0.49279055,1.3712567,-1.831425,0.34197485,1.4164183,0
2023-01-16T06:41:16.000,2.6083846,-2.1331391,0.61664057,1.3686281,-2.1331391,0.4654575,1.4271432,0
2023-01-16T06:41:20.000,2.8979957,-2.504217,0.60674196,1.3263261,-2.504217,0.46024874,1.3839971,0
2023-01-16T06:41:24.000,3.356683,-2.9265103,0.8049887,1.4334753,-2.9265103,0.6458685,1.5118572,0
2023-01-16T06:41:28.000,3.4011123,-2.9673944,0.7981307,1.4577801,-2.9673944,0.63651013,1.5352492,0
2023-01-16T06:41:33.000,3.30131,-2.8733146,0.8700493,1.3732169,-2.8733146,0.7171912,1.4588856,0
2023-01-16T06:41:37.000,3.3666341,-2.9582825,0.7964251,1.3958855,-2.9582825,0.64162934,1.4734654,0
2023-01-16T06:41:41.000,3.377846,-2.9886513,0.86650306,1.3141464,-2.9886513,0.7201656,1.3997034,0
2023-01-16T06:41:46.000,3.6110125,-3.2056818,0.96737564,1.351739,-3.2056818,0.8164845,1.4478837,0
2023-01-16T06:41:50.000,3.7616546,-3.3758805,0.86358047,1.4169346,-3.3758805,0.7063596,1.5015097,0
2023-01-16T06:41:54.000,3.7027397,-3.3436499,0.8207508,1.3625907,-3.3436499,0.66969013,1.4428445,0
2023-01-16T06:41:59.000,3.3495538,-3.0435777,0.8661593,1.0981402,-3.0435777,0.74329317,1.1847613,0
2023-01-16T06:42:03.000,3.3004699,-2.9646409,0.773905,1.2268155,-2.9646409,0.6378269,1.3027593,0
2023-01-16T06:42:07.000,3.3463087,-3.0432782,0.6727938,1.2180257,-3.0432782,0.5383078,1.2831457,0
2023-01-16T06:42:11.000,3.5344076,-3.2268622,0.80031484,1.1995385,-3.2268622,0.66714054,1.2784052,0
2023-01-16T06:42:16.000,3.5207598,-3.202527,0.82866937,1.2053528,-3.202527,0.6947743,1.2871896,0
2023-01-16T06:42:20.000,3.5975451,-3.2348993,0.69531894,1.4121922,-3.2348993,0.5401082,1.4785258,0
2023-01-16T06:42:24.000,3.3667197,-3.0693486,0.64476514,1.2240008,-3.0693486,0.5100613,1.2859772,0
2023-01-16T06:42:29.000,3.5617375,-3.2964206,0.5830994,1.2163795,-3.2964206,0.44963008,1.271777,0
2023-01-16T06:42:33.000,3.5301046,-3.2357514,0.4784576,1.3276402,-3.2357514,0.33375615,1.3711882,0
2023-01-16T06:42:37.000,3.3427224,-3.0347176,0.6264932,1.2537103,-3.0347176,0.48891407,1.3134862,0
2023-01-16T06:42:42.000,3.6598191,-3.2641249,0.623182,1.5334306,-3.2641249,0.45580798,1.5912272,0
2023-01-16T06:42:46.000,3.6923757,-3.2924664,0.51667356,1.58945,-3.2924664,0.3440074,1.6355311,0
2023-01-16T06:42:50.000,3.8757653,-3.4198053,0.61008674,1.7188026,-3.4198053,0.42316547,1.7740966,0
2023-01-16T06:42:54.000,3.6602738,-3.209352,0.54594636,1.6732022,-3.209352,0.364345,1.7218931,0
2023-01-16T06:42:59.000,3.5254657,-3.0879004,0.64565074,1.5738217,-3.0879004,0.47416458,1.6336913,0
2023-01-16T06:43:03.000,3.3748457,-3.0210238,0.36752415,1.4587405,-3.0210238,0.20996964,1.4896007,0
2023-01-16T06:43:07.000,3.5131187,-3.1407232,0.41610262,1.5181302,-3.1407232,0.25202084,1.5538168,0
2023-01-16T06:43:12.000,3.7872577,-3.4718907,0.25148323,1.4919956,-3.4718907,0.091198534,1.5102905,0
2023-01-16T06:43:16.000,3.291868,-3.063384,0.21621664,1.1854627,-3.063384,0.0888304,1.2017406,0
2023-01-16T06:43:20.000,2.9341888,-2.6718397,0.3610478,1.157748,-2.6718397,0.23584875,1.1895845,0
2023-01-16T06:43:25.000,2.4322264,-2.2507143,0.17351307,0.9054852,-2.2507143,0.076258,0.9188009,0
2023-01-16T06:43:29.000,2.027564,-1.8293898,0.07935904,0.87066144,-1.8293898,-0.013615653,0.8741647,0
2023-01-16T06:43:33.000,2.8271508,-2.4303844,0.3201296,1.4083784,-2.4303844,0.16872129,1.4344146,0
2023-01-16T06:43:37.000,3.4453707,-2.9552975,0.2856492,1.747913,-2.9552975,0.098459765,1.7683612,0
2023-01-16T06:43:42.000,3.541819,-3.0972486,-0.08185076,1.7160518,-3.0972486,-0.26349458,1.6976761,0
2023-01-16T06:43:46.000,2.8467622,-2.4411643,-0.26179963,1.4409137,-2.4411643,-0.41315842,1.4050163,0
2023-01-16T06:43:50.000,2.565287,-2.2462335,0.020180577,1.2388405,-2.2462335,-0.11127286,1.2339981,0
2023-01-16T06:43:55.000,2.6328402,-2.3271086,0.13780472,1.223692,-2.3271086,0.0073569417,1.2314049,0
2023-01-16T06:43:59.000,2.573739,-2.2838936,-0.06949021,1.1845393,-2.2838936,-0.19456324,1.1705159,0
2023-01-16T06:44:03.000,2.0903897,-1.8822365,-0.09887541,0.903957,-1.8822365,-0.19401953,0.8884092,0
2023-01-16T06:44:07.000,2.2884536,-2.073375,0.09516654,0.96388716,-2.073375,-0.007363789,0.96854573,0
2023-01-16T06:44:12.000,2.7353454,-2.4693918,-0.059320036,1.1750317,-2.4693918,-0.18326703,1.1621667,0
2023-01-16T06:44:16.000,2.6933582,-2.3945823,-0.010094869,1.2329036,-2.3945823,-0.14037667,1.2249275,0
2023-01-16T06:44:20.000,1.9340827,-1.7183769,-0.27041665,0.8454179,-1.7183769,-0.35823515,0.8121109,0
2023-01-16T06:44:25.000,0.7574996,-0.6912715,-0.12914836,0.2815492,-0.6912715,-0.15816224,0.26633427,0
2023-01-16T06:44:29.000,0.48515996,-0.39885995,-0.119550526,0.24899517,-0.39885995,-0.14516792,0.23498341,0
2023-01-16T06:44:33.000,0.5378465,-0.41125655,-0.007532249,0.3465403,-0.41125655,-0.04405565,0.343811,0
2023-01-16T06:44:38.000,1.4676001,-1.2480003,0.058993302,0.7699773,-1.2480003,-0.022541545,0.7719049,0
2023-01-16T06:44:42.000,3.0018976,-2.6214545,0.11302963,1.4582828,-2.6214545,-0.04132583,1.4620728,0
2023-01-16T06:44:46.000,3.131251,-2.7900634,0.005632178,1.4213545,-2.7900634,-0.14416069,1.414036,0
2023-01-16T06:44:50.000,3.0991855,-2.81617,0.1275143,1.2875855,-2.81617,-0.0087964535,1.2938542,0
2023-01-16T06:44:55.000,3.2175853,-2.8494782,0.21265638,1.4792242,-2.8494782,0.055765018,1.493391,0
2023-01-16T06:44:59.000,3.076893,-2.714982,0.08570759,1.4452678,-2.714982,-0.066831104,1.4462637,0
2023-01-16T06:45:03.000,3.074732,-2.7020743,0.20430508,1.4529388,-2.7020743,0.05037497,1.4663676,0
2023-01-16T06:45:08.000,3.0515637,-2.7063973,0.07950117,1.4075276,-2.7063973,-0.06889061,1.4080868,0
2023-01-16T06:45:12.000,3.065139,-2.7125404,0.2075598,1.4121333,-2.7125404,0.0580467,1.4261248,0
2023-01-16T06:45:16.000,3.062188,-2.663461,0.22409263,1.4942397,-2.663461,0.06593774,1.5095105,0
2023-01-16T06:45:21.000,2.9963295,-2.6249006,0.24518411,1.423998,-2.6249006,0.094361246,1.4418672,0
2023-01-16T06:45:25.000,3.1490185,-2.7070575,0.15594143,1.601199,-2.7070575,-0.01290676,1.6087228,0
2023-01-16T06:45:29.000,2.232144,-2.003926,0.067787945,0.98089343,-2.003926,-0.035446227,0.98259395,0
2023-01-16T06:45:33.000,1.7650819,-1.4854321,0.043678764,0.9524166,-1.4854321,-0.056387868,0.95174867,0
2023-01-16T06:45:38.000,2.3553762,-2.0280452,0.2814226,1.1643156,-2.0280452,0.15789628,1.1873913,0
2023-01-16T06:45:42.000,1.3240883,-1.1530285,0.21654905,0.61387414,-1.1530285,0.15107763,0.633175,0
2023-01-16T06:45:46.000,3.571819,-3.1263053,0.42792475,1.6736146,-3.1263053,0.2504085,1.7092106,0
2023-01-16T06:45:51.000,3.8475642,-3.281381,0.6409376,1.9040713,-3.281381,0.43822923,1.9606743,0
2023-01-16T06:45:55.000,4.0483794,-3.5088944,0.5964576,1.9290605,-3.5088944,0.39147922,1.9808533,0
2023-01-16T06:45:59.000,3.9990396,-3.4558613,0.78385687,1.8533508,-3.4558613,0.5858645,1.9251243,0
2023-01-16T06:46:04.000,4.129925,-3.6232693,0.6887382,1.8584496,-3.6232693,0.49083048,1.9202294,0
2023-01-16T06:46:08.000,4.0054116,-3.4992473,0.673556,1.8289101,-3.4992473,0.47891212,1.8892415,0
2023-01-16T06:46:12.000,3.93245,-3.4470131,0.6427887,1.7801923,-3.4470131,0.45349205,1.8375542,0
2023-01-16T06:46:16.000,4.081181,-3.5313835,0.81237656,1.877608,-3.5313835,0.6120855,1.9521062,0
2023-01-16T06:46:21.000,4.065613,-3.5274017,0.7590281,1.8736382,-3.5274017,0.5595397,1.9425648,0
2023-01-16T06:46:25.000,3.909943,-3.481466,0.5045136,1.7066091,-3.481466,0.32391524,1.7498935,0
2023-01-16T06:46:29.000,3.55444,-3.1277525,0.516301,1.6076822,-3.1277525,0.34603143,1.6527165,0
2023-01-16T06:46:34.000,4.07523,-3.6086183,0.6070917,1.7935474,-3.6086183,0.41706023,1.8470066,0
2023-01-16T06:46:38.000,3.9317381,-3.4848192,0.73265696,1.6666772,-3.4848192,0.55523944,1.7338709,0
2023-01-16T06:46:42.000,3.597222,-3.0563645,1.0119984,1.6045247,-3.0563645,0.839617,1.701083,0
2023-01-16T06:46:47.000,3.4491284,-2.9912074,0.8828035,1.4730321,-2.9912074,0.7248781,1.5568292,0
2023-01-16T06:46:51.000,3.6355278,-3.2327518,0.74623793,1.4864405,-3.2327518,0.5877366,1.5559376,0
2023-01-16T06:46:55.000,3.7365532,-3.3040285,0.8607704,1.517992,-3.3040285,0.6984507,1.5991848,0
2023-01-16T06:46:59.000,3.7920592,-3.3274426,0.8309499,1.6178254,-3.3274426,0.6585074,1.6953479,0
2023-01-16T06:47:04.000,3.8301113,-3.4038093,0.8083178,1.5589914,-3.4038093,0.6421873,1.63445,0
2023-01-16T06:47:08.000,3.3359122,-2.9915571,0.4475316,1.4066312,-2.9915571,0.29923066,1.4454607,0
2023-01-16T06:47:12.000,2.9644375,-2.692471,0.26560766,1.2115858,-2.692471,0.13857919,1.232592,0
2023-01-16T06:47:17.000,2.3175805,-2.1011717,0.14177138,0.9675522,-2.1011717,0.040756047,0.97703385,0
2023-01-16T06:47:21.000,1.8815161,-1.740837,0.022751788,0.7134924,-1.740837,-0.051263064,0.71201205,0
2023-01-16T06:47:25.000,1.4062512,-1.3443586,0.117290206,0.39558226,-1.3443586,0.075711615,0.40559834,0
2023-01-16T06:47:29.000,0.81143403,-0.80098706,-0.008815038,0.1294883,-0.80098706,-0.022165183,0.12788129,0
2023-01-16T06:47:34.000,0.89512706,-0.8745834,0.15710196,0.108052135,-0.8745834,0.14508547,0.123719424,0
2023-01-16T06:47:38.000,1.5970427,-1.5455422,0.020233931,0.40178955,-1.5455422,-0.021405334,0.4017288,0
2023-01-16T06:47:42.000,3.191748,-2.996566,0.3221391,1.050748,-2.996566,0.21185675,1.0784069,0
2023-01-16T06:47:47.000,3.3399115,-3.2133107,-0.12879588,0.90169483,-3.2133107,-0.22122097,0.88357407,0
2023-01-16T06:47:51.000,3.2456093,-3.1479743,-0.04890705,0.7885716,-3.1479743,-0.13003857,0.77931184,0
2023-01-16T06:47:55.000,3.0606945,-2.9673955,-0.24427685,0.7090437,-2.9673955,-0.31612235,0.6800594,0
2023-01-16T06:48:00.000,2.9563577,-2.8855264,-0.1516756,0.625125,-2.8855264,-0.21532735,0.60615253,0
2023-01-16T06:48:04.000,2.816017,-2.7396016,-0.0032351743,0.65155476,-2.7396016,-0.070371486,0.6477514,0
2023-01-16T06:48:08.000,3.0852745,-2.916449,0.17505124,0.99126166,-2.916449,0.07200346,1.0040209,0
2023-01-16T06:48:12.000,3.073629,-2.8859868,0.10955631,1.0517945,-2.8859868,0.000673987,1.0574846,0
2023-01-16T06:48:17.000,2.9437509,-2.741713,0.097191736,1.0673478,-2.741713,-0.013172515,1.0716828,0
2023-01-16T06:48:21.000,3.0229445,-2.7727423,0.24370924,1.1792786,-2.7727423,0.12110726,1.1980923,0
2023-01-16T06:48:25.000,3.073321,-2.7521656,0.36748168,1.3175147,-2.7521656,0.23006983,1.3483158,0
2023-01-16T06:48:30.000,3.0442133,-2.714676,0.32237253,1.3393451,-2.714676,0.183024,1.3653831,0
2023-01-16T06:48:34.000,2.9780986,-2.6625023,0.49282938,1.2398674,-2.6625023,0.3628656,1.2839316,0
2023-01-16T06:48:38.000,2.920061,-2.7084606,0.13178125,1.0833431,-2.7084606,0.01985965,1.0911481,0
2023-01-16T06:48:43.000,3.1645372,-3.005229,-0.2588914,0.95701003,-3.005229,-0.35573187,0.92539066,0
2023-01-16T06:48:47.000,2.9969597,-2.8456914,-0.05249319,0.93864316,-2.8456914,-0.14849244,0.9283084,0
2023-01-16T06:48:51.000,2.335345,-2.2622309,-0.042061523,0.5782547,-2.2622309,-0.10112232,0.57089573,0
2023-01-16T06:48:55.000,2.5935967,-2.5357952,-0.17794718,0.5146082,-2.5357952,-0.22974235,0.49366513,0
2023-01-16T06:49:00.000,2.8930945,-2.825072,-0.13267258,0.60939425,-2.825072,-0.19438922,0.5926012,0
2023-01-16T06:49:04.000,2.77136,-2.647594,-0.007820498,0.8189139,-2.647594,-0.0916122,0.81381094,0
2023-01-16T06:49:08.000,2.8679037,-2.69735,-0.005111633,0.97424215,-2.69735,-0.1047703,0.96860564,0
2023-01-16T06:49:13.000,2.7867749,-2.4961848,0.54604304,1.1122103,-2.4961848,0.4294325,1.162223,0
2023-01-16T06:49:17.000,2.9868147,-2.619302,0.59396905,1.3067209,-2.619302,0.45728204,1.3605924,0
2023-01-16T06:49:21.000,3.0492425,-2.5523024,0.82747406,1.4487647,-2.5523024,0.67511994,1.5257279,0
2023-01-16T06:49:26.000,2.8102047,-2.2969987,0.7510513,1.4342136,-2.2969987,0.6006592,1.5034145,0
2023-01-16T06:49:30.000,3.178905,-2.7856963,0.5933748,1.411821,-2.7856963,0.44616604,1.4650148,0
2023-01-16T06:49:34.000,2.4604387,-2.2176461,0.38176522,0.9950175,-2.2176461,0.27825785,1.0287746,0
2023-01-16T06:49:38.000,2.4252217,-2.2409272,0.17959541,0.9097748,-2.2409272,0.08588565,0.92334616,0
2023-01-16T06:49:43.000,1.9220068,-1.8254067,0.098959714,0.59347075,-1.8254067,0.037955042,0.6004665,0
2023-01-16T06:49:47.000,0.8059692,-0.75856143,0.18847592,0.19659032,-0.75856143,0.1674677,0.21476847,0
2023-01-16T06:49:51.000,0.71507907,-0.6616421,-0.10720837,0.24914692,-0.6616421,-0.13202065,0.23693533,0
2023-01-16T06:49:56.000,0.94724613,-0.8304292,-0.27734393,0.36158386,-0.8304292,-0.31270435,0.33147928,0
2023-01-16T06:50:00.000,1.0582981,-0.99028265,-0.16476019,0.33494666,-0.99028265,-0.19797847,0.31644857,0
2023-01-16T06:50:04.000,1.2658895,-1.1048896,0.0030903956,0.617807,-1.1048896,-0.05974248,0.61491936,0
2023-01-16T06:50:09.000,1.6759363,-1.3944573,0.3345018,0.86738676,-1.3944573,0.24461964,0.8968904,0
2023-01-16T06:50:13.000,1.2918541,-1.117529,0.15241541,0.62990916,-1.117529,0.08764211,0.642133,0
2023-01-16T06:50:17.000,0.530912,-0.46965933,0.019507904,0.24679361,-0.46965933,-0.005649507,0.24749893,0
2023-01-16T06:50:21.000,0.5255643,-0.48382798,0.13555954,0.15411665,-0.48382798,0.11922013,0.16707753,0
2023-01-16T06:50:26.000,1.071611,-0.9639492,0.2582804,0.39043993,-0.9639492,0.21734613,0.41462362,0
2023-01-16T06:50:30.000,1.8287667,-1.6437556,0.26248336,0.7573361,-1.6437556,0.18435222,0.7800447,0
2023-01-16T06:50:34.000,1.9931736,-1.7537061,0.21128926,0.9233702,-1.7537061,0.11663603,0.9400275,0
2023-01-16T06:50:39.000,2.0153406,-1.8141401,0.14952594,0.86494786,-1.8141401,0.061154082,0.8756443,0
2023-01-16T06:50:43.000,1.9391701,-1.7530576,0.25191325,0.7897526,-1.7530576,0.17067099,0.8111972,0
2023-01-16T06:50:47.000,1.9475814,-1.7819021,0.08959095,0.7809426,-1.7819021,0.01011344,0.7859998,0
2023-01-16T06:50:52.000,1.9340428,-1.7944494,-0.076430984,0.7173776,-1.7944494,-0.14858991,0.70596975,0
2023-01-16T06:50:56.000,1.9237998,-1.7812015,-0.14531276,0.7121872,-1.7812015,-0.2165592,0.6938504,0
2023-01-16T06:51:00.000,2.1440487,-2.0091445,-0.1068555,0.7408535,-2.0091445,-0.1811606,0.7262663,0
2023-01-16T06:51:04.000,2.2900262,-2.1484144,-0.1618282,0.7761099,-2.1484144,-0.23937663,0.7558,0
2023-01-16T06:51:09.000,2.3806646,-2.2207456,-0.056296106,0.85596913,-2.2207456,-0.14240675,0.8459153,0
2023-01-16T06:51:13.000,2.4259956,-2.25626,-0.0036519999,0.8914778,-2.25626,-0.09357139,0.886561,0
2023-01-16T06:51:17.000,2.4054294,-2.214013,-0.0154456,0.94021094,-2.214013,-0.11017505,0.9338611,0
2023-01-16T06:51:22.000,2.470655,-2.2951527,-0.03718384,0.91379833,-2.2951527,-0.12909469,0.90539753,0
2023-01-16T06:51:26.000,2.4196508,-2.193157,0.1220724,1.0148256,-2.193157,0.019219331,1.0219604,0
2023-01-16T06:51:30.000,2.4602284,-2.2656353,-0.04989876,0.95766973,-2.2656353,-0.14607224,0.94777846,0
2023-01-16T06:51:34.000,2.4599102,-2.2737613,0.0877296,0.93459684,-2.2737613,-0.006773621,0.9386809,0
2023-01-16T06:51:39.000,2.345276,-2.1382344,0.11250332,0.9568783,-2.1382344,0.01567956,0.9633418,0
2023-01-16T06:51:43.000,2.2353609,-2.0774767,0.18534395,0.8040996,-2.0774767,0.10355917,0.8186599,0
2023-01-16T06:51:47.000,2.4181368,-2.2222407,0.043298487,0.9524473,-2.2222407,-0.05263428,0.9519769,0
2023-01-16T06:51:52.000,2.410128,-2.2320096,0.09442542,0.904397,-2.2320096,0.0031075105,0.90930766,0
2023-01-16T06:51:56.000,2.4686472,-2.2839804,0.08173951,0.9332579,-2.2839804,-0.012366556,0.936749,0
2023-01-16T06:52:00.000,2.5100906,-2.3412874,0.21535744,0.87894756,-2.3412874,0.12607284,0.89612126,0
2023-01-16T06:52:05.000,2.5126646,-2.3397136,0.33737135,0.85170645,-2.3397136,0.25024796,0.8812487,0
2023-01-16T06:52:09.000,2.554404,-2.4003992,0.38481286,0.78420806,-2.4003992,0.3042605,0.8188338,0
2023-01-16T06:52:13.000,2.5414834,-2.3866239,0.41183963,0.77042335,-2.3866239,0.33257288,0.8078113,0
2023-01-16T06:52:17.000,2.398569,-2.2761137,0.23476821,0.7192522,-2.2761137,0.16155632,0.7391478,0
2023-01-16T06:52:22.000,2.4491165,-2.3354282,0.24645337,0.6951309,-2.3354282,0.17563382,0.7163092,0
2023-01-16T06:52:26.000,2.202815,-2.1226113,0.17396389,0.5627184,-2.1226113,0.116791084,0.57729995,0
2023-01-16T06:52:30.000,1.7776906,-1.7312952,0.10246047,0.3902597,-1.7312952,0.06292072,0.39854962,0
2023-01-16T06:52:35.000,1.6612073,-1.6189599,0.12101415,0.3520426,-1.6189599,0.08522102,0.36237523,0
2023-01-16T06:52:39.000,1.8249203,-1.7326448,0.113925025,0.5615128,-1.7326448,0.057258815,0.57008505,0
2023-01-16T06:52:43.000,2.1129053,-2.0249476,-0.048704136,0.6013182,-2.0249476,-0.10850422,0.59344965,0
2023-01-16T06:52:48.000,2.337832,-2.2537546,-0.018636687,0.62104845,-2.2537546,-0.080526754,0.61608756,0
2023-01-16T06:52:52.000,2.4772267,-2.36394,0.09657364,0.7342428,-2.36394,0.022847585,0.74021417,0
2023-01-16T06:52:56.000,2.5898395,-2.442958,0.08564927,0.85550463,-2.442958,-7.635355e-05,0.85978127,0
2023-01-16T06:53:00.000,2.6900442,-2.5562263,0.094218105,0.8325671,-2.5562263,0.010778524,0.8378119,0
2023-01-16T06:53:05.000,2.5922189,-2.4686642,0.0016428777,0.79075474,-2.4686642,-0.07713042,0.78698575,0
2023-01-16T06:53:09.000,2.6617858,-2.5096486,0.09871676,0.8814884,-2.5096486,0.0104666725,0.88693696,0
2023-01-16T06:53:13.000,1.996405,-1.726657,0.48375708,0.87764865,-1.726657,0.39402172,0.92143095,0
2023-01-16T06:53:18.000,1.9050452,-1.6365966,0.4117697,0.88385177,-1.6365966,0.32181972,0.9204239,0
2023-01-16T06:53:22.000,1.9296136,-1.6910491,0.43569466,0.8209333,-1.6910491,0.3519263,0.8601798,0
2023-01-16T06:53:26.000,1.9248917,-1.7820559,0.10342058,0.72027004,-1.7820559,0.031341217,0.72698176,0
2023-01-16T06:53:31.000,1.9561591,-1.8133085,0.207869,0.70374787,-1.8133085,0.13694991,0.72091275,0
2023-01-16T06:53:35.000,1.8697622,-1.7340634,0.16090299,0.6805475,-1.7340634,0.09255396,0.69315815,0
2023-01-16T06:53:39.000,1.7516932,-1.6424096,0.16816719,0.58535457,-1.6424096,0.10926108,0.5991512,0
2023-01-16T06:53:43.000,1.7739434,-1.6461316,0.27802268,0.5998573,-1.6461316,0.21716638,0.62447107,0
2023-01-16T06:53:48.000,1.8935605,-1.7401049,0.36784676,0.649842,-1.7401049,0.30162466,0.6831021,0
2023-01-16T06:53:52.000,2.0307713,-1.8751491,0.2588336,0.7354271,-1.8751491,0.18470258,0.7574515,0
2023-01-16T06:53:56.000,2.0276215,-1.8521845,0.41435245,0.71342355,-1.8521845,0.3416732,0.75094646,0
2023-01-16T06:54:01.000,1.8307581,-1.646508,0.35965773,0.71507555,-1.646508,0.28712034,0.74716026,0
2023-01-16T06:54:05.000,1.9987334,-1.7950311,0.47737744,0.7381796,-1.7950311,0.4020139,0.781782,0
2023-01-16T06:54:09.000,2.0049684,-1.8274118,0.43407342,0.701459,-1.8274118,0.3625914,0.74093986,0
2023-01-16T06:54:14.000,2.0660155,-1.8966047,0.43510532,0.6942579,-1.8966047,0.36436594,0.73385835,0
2023-01-16T06:54:18.000,2.0652254,-1.8871803,0.39719406,0.73887974,-1.8871803,0.3222686,0.7744994,0
2023-01-16T06:54:22.000,2.1958055,-1.9701802,0.43961886,0.8641107,-1.9701802,0.3521605,0.9032912,0
2023-01-16T06:54:26.000,2.037872,-1.8496174,0.30802092,0.7980984,-1.8496174,0.22776315,0.824598,0
